"row_index_1based","dataset_slice","word_token_count","sign_token_count","ivc_p95_length_eligible","raw_sequence"
"839","augmented_excluded_default","4","13","false","sa-ma-ri-wa-ta ra-to pe-ri-qo-te-jo OVIS:m"
"840","augmented_excluded_default","4","12","false","a-me-a ra-su-to e-se-re-e-jo OVIS:m"
"841","augmented_excluded_default","5","13","false","a3-ke-wa-to ra-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"842","augmented_excluded_default","4","12","false","*56-du-nu-ka ra-to pe-ri-qo-te-jo OVIS:m"
"843","augmented_excluded_default","4","13","false","a-ke-e-to ra-su-to e-se-re-e-jo OVIS:m"
"844","augmented_excluded_default","5","14","false","ta-na-po-so ra-su-to e-se-re-e-jo OVIS:m OVIS:f"
"845","augmented_excluded_default","5","13","false","u-ra-jo ra-su-to e-se-re-e-jo OVIS:m OVIS:f"
"846","augmented_excluded_default","6","10","false","du-ni ra-ja u-ta-jo OVIS:m OVIS:f paOVIS:m"
"847","augmented_excluded_default","4","9","false","ku-mi-so ra-ja u-ta-jo OVIS:m"
"848","augmented_excluded_default","5","10","false","pa-ja-so ra-ja u-ta-jo OVIS:m oOVIS:m"
"849","augmented_excluded_default","5","10","false","qe-ro ri-jo-no u-ta-jo OVIS:m OVIS:f"
"850","augmented_excluded_default","4","11","false","wi-ra-ne-to ri-jo-no u-ta-jo OVIS:m"
"851","augmented_excluded_default","5","12","false","e-u-na-wo ri-jo-no u-ta-jo OVIS:m OVIS:f"
"852","augmented_excluded_default","6","12","false","o-ne-u ri-jo-no u-ta-jo OVIS:m OVIS:f paOVIS:m"
"853","augmented_excluded_default","6","11","false","ku-do ri-jo-no u-ta-jo OVIS:m OVIS:f peOVIS:m"
"854","augmented_excluded_default","5","10","false","da-wi ri-jo-no u-ta-jo OVIS:m OVIS:f"
"855","augmented_excluded_default","6","12","false","o-wi-ro *56-ko-we u-ta-jo OVIS:m OVIS:f paOVIS:m"
"856","augmented_excluded_default","6","12","false","ka-*56-no *56-ko-we u-ta-jo OVIS:m OVIS:f peOVIS:m"
"857","augmented_excluded_default","5","12","false","da-ra-mu-ro *56-ko-we u-ta-jo OVIS:m peOVIS:m"
"858","augmented_excluded_default","4","11","false","a3-ta-ro-we *56-ko-we u-ta-jo OVIS:m"
"859","augmented_excluded_default","6","12","false","de-a-ta *56-ko-we u-ta-jo OVIS:m OVIS:f peOVIS:m"
"860","augmented_excluded_default","6","14","false","a-ko-ro-da-mo *56-ko-we u-ta-jo OVIS:m OVIS:f peOVIS:m"
"861","augmented_excluded_default","5","11","false","wi-na-jo *56-ko-we u-ta-jo OVIS:m OVIS:f"
"862","augmented_excluded_default","6","12","false","a-ze-o *56-ko-we u-ta-jo OVIS:m OVIS:f OVIS:m"
"863","augmented_excluded_default","5","12","false","sa-nu-we-ta *56-ko-we u-ta-jo OVIS:m OVIS:f"
"864","augmented_excluded_default","5","11","false","no-da-ro *56-ko-we u-ta-jo OVIS:m peOVIS:m"
"865","augmented_excluded_default","6","13","false","a-ra-si-jo *56-ko-we u-ta-jo OVIS:m OVIS:f peOVIS:m"
"866","augmented_excluded_default","6","11","false","ka-pte *56-ko-we u-ta-jo OVIS:m OVIS:f peOVIS:m"
"867","augmented_excluded_default","6","14","false","pu-nu-so ti-ri-to pe-ri-qo-te-jo OVIS:m OVIS:f peOVIS:m"
"868","augmented_excluded_default","6","13","false","ro-ru ti-ri-to pe-ri-qo-te-jo OVIS:m OVIS:f oOVIS"
"869","augmented_excluded_default","7","16","false","qa-ra2-ti-jo ti-ri-to pe-ri-qo-te-jo OVIS:m OVIS:f peOVIS:m oOVIS:m"
"870","augmented_excluded_default","5","13","false","a-ra-ko ti-ri-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"871","augmented_excluded_default","5","14","false","ku-ta-si-jo ti-ri-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"872","augmented_excluded_default","4","12","false","ku-ka-ro ti-ri-to pe-ri-qo-te-jo OVIS:m"
"873","augmented_excluded_default","4","11","false","do-ti ti-ri-to pe-ri-qo-te-jo OVIS:m"
"874","augmented_excluded_default","5","12","false","ko-ku ti-ri-to pe-ri-qo-te-jo nekiOVIS:m peOVIS:m"
"875","augmented_excluded_default","5","11","false","a-wa-so tu-ni-ja u-ta-jo OVIS:m OVIS:f"
"876","augmented_excluded_default","5","10","false","ta-za tu-ni-ja u-ta-jo OVIS:m OVIS:f"
"877","augmented_excluded_default","6","13","false","ki-ri-ne-to tu-ni-ja u-ta-jo OVIS:m OVIS:m peOVIS:m"
"878","augmented_excluded_default","5","11","false","ra-o-no tu-ni-ja u-ta-jo OVIS:m OVIS:f"
"879","augmented_excluded_default","6","11","false","ku-ja-ro qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"880","augmented_excluded_default","6","12","false","me-ri-wa-ta qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"881","augmented_excluded_default","6","12","false","ka-mi-ni-to qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"882","augmented_excluded_default","5","11","false","a-no-ke-we qa-ra u-ta-jo OVIS:m OVIS:f"
"883","augmented_excluded_default","5","10","false","sa-ze-ro qa-ra u-ta-jo OVIS:m OVIS:f"
"884","augmented_excluded_default","6","11","false","qi-si-ta qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"885","augmented_excluded_default","5","10","false","u-ra-jo qa-ra u-ta-jo OVIS:m OVIS:f"
"886","augmented_excluded_default","4","9","false","wi-je-mo qa-ra u-ta-jo OVIS:m"
"887","augmented_excluded_default","5","10","false","ko-ri-jo qa-ra u-ta-jo OVIS:m OVIS:f"
"888","augmented_excluded_default","6","12","false","ta-u-na-so qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"889","augmented_excluded_default","5","14","false","a-ku-di-ri-jo e-ko-so we-we-si-jo OVIS:m oOVIS:m"
"890","augmented_excluded_default","6","12","false","du-ni e-ko-so we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"891","augmented_excluded_default","5","12","false","a-ti-ro ko-ma-we-to e-ko-so OVIS:m oOVIS:m"
"892","augmented_excluded_default","5","11","false","je-zo e-ko-so we-we-si-jo OVIS:m OVIS:f"
"893","augmented_excluded_default","4","11","false","ka-ma-to e-ko-so we-we-si-jo OVIS:m"
"894","augmented_excluded_default","4","11","false","to-tu-no e-ko-so we-we-si-jo OVIS:m"
"895","augmented_excluded_default","4","11","false","ru-na-mo e-ko-so we-we-si-jo OVIS:m"
"896","augmented_excluded_default","7","13","false","ti-ja ru-ki-to we-we-si-jo OVIS:m OVIS:f paOVIS:m peOVIS:m"
"897","augmented_excluded_default","5","14","false","tu-qa-ni-ja-so ru-ki-to we-we-si-jo OVIS:m OVIS:f"
"898","augmented_excluded_default","7","14","false","si-ni-to ru-ki-to we-we-si-jo OVIS:m OVIS:f paOVIS:m peOVIS:m"
"899","augmented_excluded_default","6","12","false","pa-ti ru-ki-to we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"900","augmented_excluded_default","5","12","false","wi-na-jo ru-ki-to we-we-si-jo OVIS:m OVIS:f"
"901","augmented_excluded_default","6","13","false","qa-sa-ko ru-ki-to we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"902","augmented_excluded_default","6","13","false","wi-su-ro ru-ki-to we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"903","augmented_excluded_default","6","13","false","ta-de-so ru-ki-to we-we-si-jo OVIS:m OVIS:f peOVIS:m"
"904","augmented_excluded_default","6","13","false","u-wa-ta ru-ki-to we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"905","augmented_excluded_default","6","13","false","ka-wa-ro ru-ki-to we-we-si-jo OVIS:m OVIS:f oOVIS:m"
"906","augmented_excluded_default","4","11","false","mo-ni-ko ru-ki-to we-we-si-jo OVIS:m"
"907","augmented_excluded_default","4","12","false","a-no-qo-ta ru-ki-to we-we-si-jo OVIS:m"
"908","augmented_excluded_default","6","13","false","sa-sa-jo ru-ki-to we-we-si-jo OVIS:m OVIS:f peOVIS:m"
"909","augmented_excluded_default","6","12","false","qi-zo ru-ki-to we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"910","augmented_excluded_default","4","11","false","mi-ta-qo ru-ki-to we-we-si-jo OVIS:m"
"911","augmented_excluded_default","4","12","false","ka-mo-ni-jo ru-ki-to we-we-si-jo OVIS:m"
"912","augmented_excluded_default","6","14","false","qe-da-do-ro ru-ki-to we-we-si-jo OVIS:m OVIS:f oOVIS:m"
"913","augmented_excluded_default","5","13","false","a3-ke-wa-to ru-ki-to we-we-si-jo OVIS:m OVIS:f"
"914","augmented_excluded_default","6","14","false","ma-ra-pi-jo ru-ki-to we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"915","augmented_excluded_default","6","13","false","ra-u-ra-ta do-ti-ja u-ta-jo OVIS:m OVIS:f paOVIS:m"
"916","augmented_excluded_default","5","11","false","da-nwa-re do-ti-ja u-ta-jo OVIS:m OVIS:f"
"917","augmented_excluded_default","5","10","false","na-ru do-ti-ja u-ta-jo OVIS:m OVIS:f"
"918","augmented_excluded_default","5","12","false","wi-jo-qo-ta do-ti-ja u-ta-jo OVIS:m OVIS:f"
"919","augmented_excluded_default","6","12","false","ku-ke-so do-ti-ja u-ta-jo OVIS:m OVIS:f paOVIS:m"
"920","augmented_excluded_default","5","11","false","te-ru-sa do-ti-ja u-ta-jo OVIS:m OVIS:f"
"921","augmented_excluded_default","3","9","false","ko-ru-to da-wo we-we-si-jo"
"922","augmented_excluded_default","4","10","false","su-ru-so da-wo we-we-si-jo OVIS:m"
"923","augmented_excluded_default","4","11","false","ku-mo-no-so da-wo we-we-si-jo OVIS:m"
"924","augmented_excluded_default","4","12","false","po-i-ti-jo te-ra-po-si-jo da-wo OVIS:m"
"925","augmented_excluded_default","4","11","false","u-ra-mo-no da-wo we-we-si-jo OVIS:m"
"926","augmented_excluded_default","7","12","false","si-ta-ro qa-mo u-ta-jo OVIS:m OVIS:f paOVIS:m peOVIS:m"
"927","augmented_excluded_default","4","10","false","te-mi-ro di-ro we-we-si-jo OVIS:m"
"928","augmented_excluded_default","4","9","false","ta-pe-ro e-ra u-ta-jo OVIS:m"
"929","augmented_excluded_default","4","11","false","a-ri-ko da-*22-to we-we-si-jo OVIS:m"
"930","augmented_excluded_default","5","11","false","e-ra-to *56-ko-we u-ta-jo OVIS:m peOVIS:m"
"931","augmented_excluded_default","6","11","false","qe-ri do-ti-ja u-ta-jo OVIS:m OVIS:f peOVIS:m"
"932","augmented_excluded_default","5","10","false","te-ra-po-si-jo da-wo OVIS:m OVIS:f oOVIS:m"
"933","augmented_excluded_default","6","11","false","a-nu-mo qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"934","augmented_excluded_default","4","10","false","ki-*18-i-so qa-ra u-ta-jo OVIS:m"
"935","augmented_excluded_default","5","11","false","se-me-tu-ro e-ra u-ta-jo OVIS:m paOVIS:m"
"936","augmented_excluded_default","5","12","false","e-wa-ra-jo do-ti-ja u-ta-jo OVIS:m OVIS:f"
"937","augmented_excluded_default","5","12","false","tu-ma-da-ro da-wo we-we-si-jo OVIS:m OVIS:f"
"938","augmented_excluded_default","6","14","false","o-to-ro-qa te-ra-po-si-jo da-wo OVIS:m OVIS:f oOVIS:m"
"939","augmented_excluded_default","5","12","false","pa-ra-to da-*22-to we-we-si-jo OVIS:m OVIS:f"
"940","augmented_excluded_default","6","13","false","ma-ta-u-ro ri-jo-no u-ta-jo OVIS:m OVIS:f paOVIS:m"
"941","augmented_excluded_default","6","11","false","po-me pu-na-so a-te-jo OVIS:m OVIS:f paOVIS:m"
"942","augmented_excluded_default","4","10","false","i-ne-u ri-jo-no u-ta-jo OVIS:m"
"943","augmented_excluded_default","6","13","false","te-ru-ro da-*22-to we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"944","augmented_excluded_default","5","14","false","e-u-ko-ro ti-ri-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"945","augmented_excluded_default","4","11","false","e-u-mo ra-to pe-ri-qo-te-jo OVIS:m"
"946","augmented_excluded_default","4","13","false","ku-ta-si-jo ti-ri-to pe-ri-qo-te-jo OVIS:m"
"947","augmented_excluded_default","4","10","false","ku-ne-u da-wo we-we-si-jo OVIS:m"
"948","augmented_excluded_default","6","14","false","wi-da-ka-so su-ri-mo we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"949","augmented_excluded_default","5","12","false","wi-*65-te-u *56-ko-we u-ta-jo OVIS:m peOVIS:m"
"950","augmented_excluded_default","5","13","false","su-ma-no ti-ri-to pe-ri-qo-te-jo kiOVIS:m peOVIS:m"
"951","augmented_excluded_default","6","13","false","ta-de-so e-ko-so we-we-si-jo OVIS:m OVIS:f oOVIS:m"
"952","augmented_excluded_default","5","12","false","*56-ri-to ru-ki-to we-we-si-jo OVIS:m OVIS:f"
"953","augmented_excluded_default","6","11","false","ja-ra-to qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"954","augmented_excluded_default","5","12","false","de-ke-se-u do-ti-ja u-ta-jo OVIS:m OVIS:f"
"955","augmented_excluded_default","4","11","false","ki-ki-jo ku-ta-to we-we-si-jo OVIS:m"
"956","augmented_excluded_default","7","14","false","ru-ma-no su-ri-mo we-we-si-jo OVIS:m OVIS:f paOVIS:m peOVIS:m"
"957","augmented_excluded_default","3","10","false","i-je-ro e-ko-so we-we-si-jo"
"958","augmented_excluded_default","4","10","false","ka-jo ku-ta-to we-we-si-jo OVIS:m"
"959","augmented_excluded_default","4","12","false","ma-ri-ti-wi-jo *56-ko-we u-ta-jo OVIS:m"
"960","augmented_excluded_default","6","13","false","a-wo-i-jo ri-jo-no u-ta-jo OVIS:m OVIS:f OVIS:m"
"961","augmented_excluded_default","4","9","false","a-ze-ta e-ra u-ta-jo OVIS:m"
"962","augmented_excluded_default","6","15","false","a-te-i-ja-ta ku-ta-to we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"963","augmented_excluded_default","6","15","false","a-ko-mo-ni-jo ku-ta-to we-we-si-jo OVIS:m OVIS:f oOVIS:m"
"964","augmented_excluded_default","4","11","false","to-u-na-ta do-ti-ja u-ta-jo OVIS:m"
"965","augmented_excluded_default","4","11","false","ki-sa-nu-mo ri-jo-no u-ta-jo OVIS:m"
"966","augmented_excluded_default","3","11","false","qa-si-da-ro ku-ta-to we-we-si-jo"
"967","augmented_excluded_default","5","12","false","wo-*65-ro ru-ki-to we-we-si-jo OVIS:m OVIS:f"
"968","augmented_excluded_default","4","11","false","qo-te-ro pa-i-to we-we-si-jo OVIS:m"
"969","augmented_excluded_default","3","12","false","di-ki-nu-wo ra-su-to e-se-re-e-jo"
"970","augmented_excluded_default","5","12","false","na-wi-ro pa-i-to we-we-si-jo OVIS:m OVIS:f"
"971","augmented_excluded_default","6","12","false","o-na-jo tu-ni-ja u-ta-jo OVIS:m OVIS:f paOVIS:m"
"972","augmented_excluded_default","4","10","false","ta-*49-ro pu-na-so a-te-jo OVIS:m"
"973","augmented_excluded_default","6","13","false","u-ta-no ra-to pe-ri-qo-te-jo OVIS:m OVIS:f paOVIS:m"
"974","augmented_excluded_default","5","11","false","we-wa-do-ro qa-ra u-ta-jo OVIS:m OVIS:f"
"975","augmented_excluded_default","6","12","false","te-mi ra-to pe-ri-qo-te-jo OVIS:m OVIS:f peOVIS:m"
"976","augmented_excluded_default","4","11","false","ka-ni-to e-ko-so we-we-si-jo kiOVIS:m"
"977","augmented_excluded_default","3","11","false","di-ka-ta-ro su-ri-mo we-we-si-jo"
"978","augmented_excluded_default","3","10","false","de-we-ra ra-to pe-ri-qo-te-jo"
"979","augmented_excluded_default","6","13","false","ka-da-i-so do-ti-ja u-ta-jo OVIS:m OVIS:f oOVIS:m"
"980","augmented_excluded_default","6","12","false","ta-di-*22-so qa-ra u-ta-jo OVIS:m OVIS:f oOVIS:m"
"981","augmented_excluded_default","2","7","true","sa-ma-ja-so tu-ni-ja"
"982","augmented_excluded_default","6","13","false","i-se-we-ri-jo e-ra u-ta-jo OVIS:m OVIS:f paOVIS:m"
"983","augmented_excluded_default","6","13","false","da-na-ro pa-i-to we-we-si-jo OVIS:m OVIS:f paOVIS:m"
"984","augmented_excluded_default","5","11","false","de-a-ta *56-ko-we u-ta-jo OVIS:m peOVIS:m"
"985","augmented_excluded_default","4","10","false","su-se ra-to pe-ri-qo-te-jo OVIS:m"
"986","augmented_excluded_default","4","11","false","wi-ra-ne ku-ta-to we-we-si-jo OVIS:m"
"987","augmented_excluded_default","3","9","false","ta-so su-ri-mo we-we-si-jo"
"988","augmented_excluded_default","4","11","false","a3-ke-wa-ta ri-jo-no u-ta-jo OVIS:m"
"989","augmented_excluded_default","6","12","false","ku-jo ra-to pe-ri-qo-te-jo OVIS:m OVIS:f peOVIS:m"
"990","augmented_excluded_default","5","12","false","o-na-ja ra-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"991","augmented_excluded_default","4","10","false","ku-i-so ri-jo-no u-ta-jo OVIS:m"
"992","augmented_excluded_default","4","12","false","pi-ki-nu-wo ra-to pe-ri-qo-te-jo OVIS:m"
"993","augmented_excluded_default","4","10","false","ze-ro e-ko-so we-we-si-jo OVIS:m"
"994","augmented_excluded_default","4","10","false","ta-za su-ri-mo we-we-si-jo OVIS:m"
"995","augmented_excluded_default","5","11","false","wo-wo ku-ta-to we-we-si-jo OVIS:m paOVIS:m"
"996","augmented_excluded_default","5","11","false","*49-wo ra-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"997","augmented_excluded_default","4","12","false","ma-ta-u-ro ku-ta-to we-we-si-jo OVIS:m"
"998","augmented_excluded_default","4","10","false","wi-ro-jo pu-na-so a-te-jo OVIS:m"
"999","augmented_excluded_default","4","7","true","a-ka-to ra-to OVIS:m OVIS:f"
"1000","augmented_excluded_default","4","12","false","me-to-re ra-su-to e-se-re-e-jo OVIS:m"
"1001","augmented_excluded_default","4","9","false","sa-zo da-wo we-we-si-jo OVIS:m"
"1002","augmented_excluded_default","3","10","false","wo-ti-jo ku-ta-to we-we-si-jo"
"1003","augmented_excluded_default","5","11","false","ko-ti ku-ta-to we-we-si-jo OVIS:m OVIS:f"
"1004","augmented_excluded_default","4","12","false","u-ra-jo ra-su-to e-se-re-e-jo OVIS:m"
"1005","augmented_excluded_default","5","11","false","u-ro2 ra-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"1006","augmented_excluded_default","5","12","false","pu-da-so ru-ki-to we-we-si-jo OVIS:m peOVIS:m"
"1007","augmented_excluded_default","4","12","false","si-ri-pi-jo ru-ki-to we-we-si-jo OVIS:m"
"1008","augmented_excluded_default","4","10","false","pe-ri-mo da-wo we-we-si-jo OVIS:m"
"1009","augmented_excluded_default","3","10","false","no-sa-ro e-ko-so we-we-si-jo"
"1010","augmented_excluded_default","4","9","false","a3-to ri-jo-no u-ta-jo OVIS:m"
"1011","augmented_excluded_default","6","11","false","a-ke-u ra-ja u-ta-jo OVIS:m OVIS:f OVIS:m"
"1012","augmented_excluded_default","4","9","false","a-ko-ro sa-qa-re-jo OVIS:f okiOVIS:m"
"1013","augmented_excluded_default","3","10","false","ta-ja-no e-ko-so we-we-si-jo"
"1014","augmented_excluded_default","3","9","false","te-jo e-ko-so we-we-si-jo"
"1015","augmented_excluded_default","3","10","false","wo-ro-to ru-ki-to we-we-si-jo"
"1016","augmented_excluded_default","3","9","false","pa-re e-ko-so we-we-si-jo"
"1017","augmented_excluded_default","5","10","false","pa-ja-so ra-ja u-ta-jo OVIS:m OVIS"
"1018","augmented_excluded_default","5","10","false","si-ra-ko ra-ja u-ta-jo OVIS:m OVIS:f"
"1019","augmented_excluded_default","5","11","false","du-to ru-ki-to we-we-si-jo OVIS:m peOVIS:m"
"1020","augmented_excluded_default","9","15","false","mi-ti ku-ta-to da-mi-ni-jo OVIS:f kiOVIS LANA oOVIS:f okiOVIS oLANA"
"1021","augmented_excluded_default","6","15","false","e-ke-me-de tu-ni-ja pe-ri-qo-te-jo OVIS:m OVIS:f paOVIS:m"
"1022","augmented_excluded_default","6","11","false","da-ro e-ko-so u-ta-jo OVIS:m LANA LANA"
"1023","augmented_excluded_default","7","12","false","o-ku e-ko-so u-ta-jo OVIS:f oOVIS:m kiOVIS:m okiOVIS:m"
"1024","augmented_excluded_default","7","14","false","di-ta-ka-so e-ko-so u-ta-jo OVIS:f WE kiOVIS:m okiOVIS:m"
"1025","augmented_excluded_default","3","9","false","da-to-ro su-ri-mo u-ta-jo"
"1026","augmented_excluded_default","5","14","false","a-te-i-ja-ta ku-ta-to da-mi-ni-jo OVIS:m LANA"
"1027","augmented_excluded_default","6","13","false","ka-da-no ku-ta-to da-mi-ni-jo OVIS:m LANA oLANA"
"1028","augmented_excluded_default","5","14","false","a-ko-mo-ni-jo ku-ta-to da-mi-ni-jo kineOVIS:m LANA"
"1029","augmented_excluded_default","6","12","false","wo-wo ku-ta-to da-mi-ni-jo OVIS:m LANA oLANA"
"1030","augmented_excluded_default","6","13","false","ka-te-u ku-ta-to da-mi-ni-jo OVIS:m LANA oLANA"
"1031","augmented_excluded_default","6","14","false","ka-mi-ni-to ku-ta-to da-mi-ni-jo OVIS:m LANA oLANA"
"1032","augmented_excluded_default","6","14","false","e-ru-to-ro ku-ta-to da-mi-ni-jo OVIS:m LANA oLANA"
"1033","augmented_excluded_default","6","13","false","di-ra-qo ku-ta-to da-mi-ni-jo OVIS:m LANA oLANA"
"1034","augmented_excluded_default","7","13","false","qa-i-po su-ri-mo u-ta-jo OVIS:m OVIS:f peOVIS:m oOVIS:m"
"1035","augmented_excluded_default","6","12","false","a-tu-ko su-ri-mo u-ta-jo OVIS:m OVIS:m paOVIS:m"
"1036","augmented_excluded_default","4","10","false","da-to-ro su-ri-mo u-ta-jo OVIS:m"
"1037","augmented_excluded_default","5","13","false","a3-ku-pi-ti-jo su-ri-mo u-ta-jo OVIS:m OVIS:f"
"1038","augmented_excluded_default","6","12","false","re-me-to su-ri-mo u-ta-jo OVIS:m OVIS:f paOVIS:m"
"1039","augmented_excluded_default","7","15","false","a-du-ru-po-to su-ri-mo u-ta-jo OVIS:m OVIS:m paOVIS:m peOVIS:m"
"1040","augmented_excluded_default","4","11","false","ki-ta-ne-to su-ri-mo u-ta-jo OVIS:m"
"1041","augmented_excluded_default","5","13","false","qa-si-da-ro ku-ta-to da-mi-ni-jo OVIS:m OVIS:f"
"1042","augmented_excluded_default","5","12","false","ri-wi-so ku-ta-to da-mi-ni-jo OVIS:m OVIS"
"1043","augmented_excluded_default","6","15","false","a-ko-mo-ni-jo ku-ta-to da-mi-ni-jo OVIS:m OVIS:f oOVIS:m"
"1044","augmented_excluded_default","4","11","false","ri-wi-so ku-ta-to da-mi-ni-jo OVIS:m"
"1045","augmented_excluded_default","4","11","false","a-qi-ro ku-ta-to da-mi-ni-jo OVIS:m"
"1046","augmented_excluded_default","4","11","false","e-qa-ro ku-ta-to da-mi-ni-jo OVIS:m"
"1047","augmented_excluded_default","5","12","false","ka-da-no ku-ta-to da-mi-ni-jo OVIS:m OVIS"
